t_solar,DNI,DHI,GHI,Tamb,albedo,wind
4935.5,23,276,294,36,0.19,1.4
4936.5,722,109,535,36,0.19,1.2
4937.5,611,88,334,35,0.19,0.9
4938.5,391,57,134,33,0.19,0.6
4939.5,0,0,0,31,0.19,0.6
4940.5,0,0,0,30,0.19,0.7
4941.5,0,0,0,29,0.19,0.7
4942.5,0,0,0,29,0.19,0.7
4943.5,0,0,0,28,0.19,0.6
4944.5,0,0,0,28,0.19,0.6
4945.5,0,0,0,27,0.19,0.7
4946.5,0,0,0,26,0.19,0.6
4947.5,0,0,0,26,0.19,0.6
4948.5,0,0,0,26,0.19,0.9
4949.5,0,0,0,26,0.19,1.7
4950.5,361,48,108,28,0.19,2
4951.5,395,120,267,31,0.19,1.2
4952.5,736,97,511,34,0.19,0.6
4953.5,807,109,697,36,0.19,0.8
4954.5,849,116,844,37,0.19,1.4
4955.5,889,109,944,38,0.19,2
4956.5,897,110,980,38,0.19,2.5
4957.5,893,109,955,38,0.19,2.9
4958.5,857,117,865,37,0.19,3.1
4959.5,824,109,726,37,0.19,3
4960.5,765,96,546,36,0.19,2.5
4961.5,540,104,320,35,0.19,1.7
4962.5,371,57,130,32,0.19,1
4963.5,0,0,0,31,0.19,1
4964.5,0,0,0,30,0.19,1
4965.5,0,0,0,30,0.19,1
4966.5,0,0,0,29,0.19,1
4967.5,0,0,0,29,0.19,1
4968.5,0,0,0,28,0.19,1
4969.5,0,0,0,28,0.19,1
4970.5,0,0,0,28,0.19,0.9
4971.5,0,0,0,28,0.19,0.7
4972.5,0,0,0,28,0.19,0.6
4973.5,0,0,0,28,0.19,0.7
4974.5,359,47,106,30,0.19,1
4975.5,609,78,303,32,0.19,1.5
4976.5,732,97,508,35,0.19,1.7
4977.5,800,111,692,37,0.19,1.7
4978.5,839,120,838,38,0.19,1.9
4979.5,858,128,933,40,0.19,2.3
4980.5,869,128,970,41,0.19,2.6
4981.5,863,127,944,41,0.19,2.8
4982.5,837,127,856,41,0.19,2.8
4983.5,794,121,716,40,0.19,2.8
4984.5,417,217,462,39,0.19,2.3
4985.5,0,77,77,37,0.193,1.3
4986.5,0,30,30,35,0.193,0.7
4987.5,0,0,0,34,0.193,0.5
4988.5,0,0,0,32,0.193,0.9
4989.5,0,0,0,30,0.193,2
4990.5,0,0,0,29,0.193,2.9
4991.5,0,0,0,29,0.193,3.2
4992.5,0,0,0,28,0.193,3.1
4993.5,0,0,0,28,0.193,2.9
4994.5,0,0,0,28,0.193,2.5
4995.5,0,0,0,27,0.193,2.1
4996.5,0,0,0,27,0.193,1.9
4997.5,0,0,0,27,0.193,1.9
4998.5,37,57,63,27,0.193,2.1
4999.5,98,146,183,27,0.193,2.1
5000.5,0,33,33,28,0.193,1.8
5001.5,224,338,501,29,0.193,1.3
5002.5,19,299,316,29,0.193,0.7
5003.5,758,190,900,28,0.193,1
5004.5,756,202,934,28,0.193,2.8
5005.5,779,181,917,28,0.193,4
5006.5,814,138,846,28,0.193,3.9
5007.5,785,124,710,29,0.193,3.4
5008.5,723,108,531,29,0.193,2.6
5009.5,607,88,328,29,0.193,1.4
5010.5,380,56,129,28,0.193,0.7
5011.5,0,0,0,28,0.193,0.7
5012.5,0,0,0,27,0.193,0.8
5013.5,0,0,0,27,0.193,1
5014.5,0,0,0,26,0.193,1.2
5015.5,0,0,0,26,0.193,1.3
5016.5,0,0,0,26,0.193,1.3
5017.5,0,0,0,25,0.193,1.2
5018.5,0,0,0,25,0.193,1
5019.5,0,0,0,25,0.193,0.7
5020.5,0,0,0,25,0.193,0.5
5021.5,0,0,0,25,0.193,0.5
5022.5,137,56,78,27,0.193,0.9
5023.5,236,139,226,29,0.193,1.5
5024.5,278,232,388,30,0.193,1.7
5025.5,294,324,537,32,0.193,1.6
5026.5,450,340,724,33,0.193,1.4
5027.5,809,159,916,34,0.193,1.4
5028.5,809,168,949,35,0.193,1.6
5029.5,16,298,314,35,0.193,1.8
5030.5,80,391,461,34,0.193,1.8
5031.5,548,248,657,33,0.193,1.8
5032.5,174,260,362,32,0.193,1.9
5033.5,79,158,189,31,0.193,2.1
5034.5,26,67,72,29,0.193,2
5035.5,0,0,0,28,0.193,1.5
5036.5,0,0,0,27,0.193,1.1
5037.5,0,0,0,27,0.193,1
5038.5,0,0,0,27,0.193,1
5039.5,0,0,0,26,0.193,0.8
5040.5,0,0,0,26,0.193,0.6
5041.5,0,0,0,25,0.193,0.5
5042.5,0,0,0,25,0.193,0.7
5043.5,0,0,0,25,0.193,0.8
5044.5,0,0,0,24,0.193,0.8
5045.5,0,0,0,24,0.193,1
5046.5,0,50,50,25,0.193,1.2
5047.5,40,137,152,27,0.193,1.2
5048.5,88,239,288,29,0.193,1.2
5049.5,378,300,574,31,0.193,1.5
5050.5,441,342,718,32,0.193,1.8
5051.5,460,399,830,33,0.193,2
5052.5,243,486,721,34,0.193,1.8
5053.5,783,177,915,35,0.193,1.1
5054.5,838,121,847,35,0.193,0.5
5055.5,806,109,709,34,0.193,0.2
5056.5,657,135,518,34,0.193,0.2
5057.5,15,137,143,33,0.193,0.4
5058.5,0,56,56,32,0.193,0.4
5059.5,0,0,0,31,0.193,0.4
5060.5,0,0,0,30,0.193,0.4
5061.5,0,0,0,30,0.193,0.5
5062.5,0,0,0,29,0.193,0.4
5063.5,0,0,0,29,0.193,0.4
5064.5,0,0,0,28,0.193,0.4
5065.5,0,0,0,27,0.193,0.6
5066.5,0,0,0,27,0.193,0.7
5067.5,0,0,0,26,0.193,0.9
5068.5,0,0,0,25,0.193,1.1
5069.5,0,0,0,26,0.193,1.7
5070.5,176,53,80,28,0.193,2
5071.5,281,133,234,31,0.193,1.3
5072.5,739,92,503,34,0.193,0.6
5073.5,391,296,579,35,0.193,0.6
5074.5,324,392,668,36,0.193,1
5075.5,869,118,929,37,0.193,1.3
5076.5,877,119,966,38,0.193,1.5
5077.5,875,117,940,39,0.193,1.4
5078.5,840,123,851,39,0.193,0.9
5079.5,806,114,712,39,0.193,0.3
5080.5,743,100,532,38,0.193,0.3
5081.5,520,105,309,32,0.189,0.6
5082.5,62,67,79,30,0.189,0.8
5083.5,0,0,0,28,0.189,1.3
5084.5,0,0,0,28,0.189,2
5085.5,0,0,0,27,0.189,2.4
5086.5,0,0,0,27,0.189,2.7
5087.5,0,0,0,26,0.189,3.2
5088.5,0,0,0,26,0.189,3.6
5089.5,0,0,0,25,0.189,3.5
5090.5,0,0,0,24,0.189,2.8
5091.5,0,0,0,24,0.189,2
5092.5,0,0,0,24,0.189,1.5
5093.5,0,0,0,24,0.189,1.4
5094.5,272,53,95,26,0.189,1.5
5095.5,548,93,291,28,0.189,0.9
5096.5,737,97,506,30,0.189,0.3
5097.5,811,109,694,31,0.189,0.6
5098.5,855,117,844,33,0.189,1.1
5099.5,872,126,940,34,0.189,1.3
5100.5,879,129,976,35,0.189,1.4
5101.5,873,128,949,36,0.189,1.4
5102.5,860,120,863,36,0.189,1.4
5103.5,822,111,721,36,0.189,1.6
5104.5,758,99,537,35,0.189,1.8
5105.5,0,121,121,34,0.189,2
5106.5,0,46,46,32,0.189,2.1
5107.5,0,0,0,30,0.189,2
5108.5,0,0,0,30,0.189,1.7
5109.5,0,0,0,29,0.189,1
5110.5,0,0,0,28,0.189,0.6
5111.5,0,0,0,27,0.189,0.8
5112.5,0,0,0,26,0.189,1.3
5113.5,0,0,0,25,0.189,1.8
5114.5,0,0,0,25,0.189,2.4
5115.5,0,0,0,25,0.189,2.5
5116.5,0,0,0,25,0.189,2.4
5117.5,0,0,0,25,0.189,2.5
5118.5,221,49,83,27,0.189,3.1
5119.5,0,71,71,29,0.189,3.3
5120.5,737,100,507,31,0.189,2.7
5121.5,814,111,697,33,0.189,1.8
5122.5,861,117,848,34,0.189,1
5123.5,883,123,945,35,0.189,0.5
5124.5,896,121,984,36,0.189,0.7
5125.5,897,116,958,37,0.189,1.4
5126.5,881,111,871,37,0.189,1.8
5127.5,851,100,729,37,0.189,2.1
5128.5,793,87,545,36,0.189,2.3
5129.5,693,69,337,35,0.189,2.5
5130.5,471,44,130,33,0.189,2.2
5131.5,0,0,0,31,0.189,2.3
5132.5,0,0,0,31,0.189,2.8
5133.5,0,0,0,30,0.189,2.8
5134.5,0,0,0,29,0.189,2.1
5135.5,0,0,0,28,0.189,1.2
5136.5,0,0,0,27,0.189,0.7
5137.5,0,0,0,27,0.189,0.4
5138.5,0,0,0,26,0.189,0.2
5139.5,0,0,0,26,0.189,0.3
5140.5,0,0,0,25,0.189,0.4
5141.5,0,0,0,26,0.189,0.8
5142.5,352,43,97,28,0.189,1.4
5143.5,606,77,294,30,0.189,1.5
5144.5,729,99,501,33,0.189,1.1
5145.5,797,114,687,34,0.189,1.2
5146.5,836,125,834,35,0.189,1.9
5147.5,830,149,922,36,0.189,2.6
5148.5,598,311,886,37,0.189,3.4
5149.5,409,406,789,37,0.189,4.1
5150.5,378,375,701,37,0.189,4.8
5151.5,477,267,620,36,0.189,5.3
5152.5,263,245,396,35,0.189,5.6
5153.5,212,151,232,34,0.189,5.6
5154.5,0,37,37,32,0.189,4.8
5155.5,0,0,0,30,0.189,3.9
5156.5,0,0,0,28,0.189,3.4
5157.5,0,0,0,28,0.189,2.8
5158.5,0,0,0,27,0.189,2
5159.5,0,0,0,27,0.189,1.3
5160.5,0,0,0,26,0.189,0.9
5161.5,0,0,0,26,0.189,0.7
5162.5,0,0,0,25,0.189,0.6
5163.5,0,0,0,25,0.189,0.5
5164.5,0,0,0,25,0.189,0.3
5165.5,0,0,0,25,0.189,0.2
5166.5,0,25,25,27,0.189,0.6
5167.5,0,108,108,29,0.189,1.1
5168.5,115,240,304,30,0.189,1.3
5169.5,0,143,144,31,0.189,2.3
5170.5,0,100,100,33,0.189,3.7
5171.5,6,160,166,34,0.189,4.7
5172.5,81,468,547,34,0.189,5.6
5173.5,231,470,687,35,0.189,6.2
5174.5,854,117,851,35,0.189,6.5
5175.5,819,108,711,35,0.189,6.6
5176.5,756,95,528,34,0.189,6.5
5177.5,652,74,323,33,0.188,6.2
5178.5,418,46,120,32,0.188,5.3
5179.5,0,0,0,30,0.188,4.1
5180.5,0,0,0,28,0.188,2.8
5181.5,0,0,0,28,0.188,1.6
5182.5,0,0,0,27,0.188,1
5183.5,0,0,0,27,0.188,0.9
5184.5,0,0,0,26,0.188,1.2
5185.5,0,0,0,26,0.188,1.5
5186.5,0,0,0,25,0.188,1.6
5187.5,0,0,0,25,0.188,1.5
5188.5,0,0,0,25,0.188,1.2
5189.5,0,0,0,25,0.188,1.4
5190.5,333,45,94,27,0.188,1.7
5191.5,607,79,294,30,0.188,1.7
5192.5,741,100,506,32,0.188,1.3
5193.5,818,113,698,34,0.188,1.2
5194.5,866,120,852,35,0.188,1.9
5195.5,878,135,949,36,0.188,2.5
5196.5,896,131,990,37,0.188,2.9
5197.5,900,125,966,37,0.188,3.2
5198.5,902,108,883,38,0.188,3.4
5199.5,873,98,739,37,0.188,3.5
5200.5,816,85,551,36,0.188,3.6
5201.5,708,69,337,35,0.188,3.6
5202.5,476,43,125,32,0.188,3.1
5203.5,0,0,0,29,0.188,2.9
5204.5,0,0,0,28,0.188,2.5
5205.5,0,0,0,27,0.188,1.6
5206.5,0,0,0,27,0.188,1
5207.5,0,0,0,27,0.188,0.9
5208.5,0,0,0,26,0.188,1
5209.5,0,0,0,26,0.188,1.3
5210.5,0,0,0,25,0.188,1.4
5211.5,0,0,0,24,0.188,1.2
5212.5,0,0,0,23,0.188,1
5213.5,0,0,0,24,0.188,1.1
5214.5,372,41,95,26,0.188,1.6
5215.5,633,73,296,29,0.188,2.3
5216.5,755,94,507,32,0.188,2.4
5217.5,821,110,696,35,0.188,1.7
5218.5,861,120,846,37,0.188,0.7
5219.5,908,109,950,38,0.188,0.4
5220.5,916,110,987,39,0.188,0.9
5221.5,912,108,959,39,0.188,1.2
5222.5,879,113,866,40,0.188,1.3
5223.5,842,105,721,39,0.188,1.4
5224.5,778,92,535,38,0.188,1.5
5225.5,661,75,324,37,0.188,1.4
5226.5,419,46,117,34,0.188,1
5227.5,0,0,0,32,0.188,0.6
5228.5,0,0,0,32,0.188,0.4
5229.5,0,0,0,32,0.188,0.9
5230.5,0,0,0,30,0.188,1.8
5231.5,0,0,0,29,0.188,2.4
5232.5,0,0,0,29,0.188,2.9
5233.5,0,0,0,28,0.188,3.1
5234.5,0,0,0,28,0.188,2.8
5235.5,0,0,0,28,0.188,2.4
5236.5,0,0,0,27,0.188,2.1
5237.5,0,0,0,27,0.188,2.2
5238.5,245,45,80,29,0.188,2.8
5239.5,597,77,287,32,0.188,3.3
5240.5,732,97,495,35,0.188,3.3
5241.5,806,110,684,36,0.188,2.5
5242.5,850,118,834,37,0.188,1.2
5243.5,857,134,927,38,0.188,0.7
5244.5,868,134,964,39,0.188,1.5
5245.5,864,131,937,40,0.188,2.2
5246.5,823,139,842,40,0.188,2.7
5247.5,782,128,699,39,0.188,3.2
5248.5,379,216,430,38,0.188,3.9
5249.5,225,145,229,37,0.188,4.6
5250.5,113,61,79,35,0.188,4.9
5251.5,0,0,0,32,0.188,4.8
5252.5,0,0,0,32,0.188,4
5253.5,0,0,0,31,0.188,2.4
5254.5,0,0,0,30,0.188,0.9
5255.5,0,0,0,30,0.188,0.3
5256.5,0,0,0,29,0.188,0.4
5257.5,0,0,0,29,0.188,0.8
5258.5,0,0,0,28,0.188,1
5259.5,0,0,0,28,0.188,1.2
5260.5,0,0,0,27,0.188,1.4
5261.5,0,0,0,28,0.188,1.8
5262.5,222,45,76,30,0.188,2.3
5263.5,367,115,243,32,0.188,2.4
5264.5,384,203,412,34,0.188,2
5265.5,722,148,662,36,0.188,1.3
5266.5,775,158,810,37,0.188,0.8
5267.5,833,143,913,38,0.188,0.8
5268.5,839,147,948,39,0.188,1.6
5269.5,830,147,919,39,0.188,2.5
5270.5,812,139,832,39,0.188,3
5271.5,778,125,691,39,0.188,3.2
5272.5,710,108,508,38,0.188,3.3
5273.5,437,113,275,37,0.188,3.4
5274.5,314,51,103,35,0.188,3.4
5275.5,0,0,0,34,0.188,3.7
5276.5,0,0,0,33,0.188,4.2
5277.5,0,0,0,32,0.188,3.8
5278.5,0,0,0,31,0.188,2.9
5279.5,0,0,0,30,0.188,1.8
5280.5,0,0,0,29,0.188,1
5281.5,0,0,0,28,0.188,0.8
5282.5,0,0,0,28,0.188,1.1
5283.5,0,0,0,27,0.188,1.5
5284.5,0,0,0,27,0.188,1.8
5285.5,0,0,0,27,0.188,2
5286.5,0,29,29,28,0.188,2.5
5287.5,12,120,124,30,0.188,2.9
5288.5,266,226,370,31,0.188,3.2
5289.5,328,308,541,32,0.188,3.4
5290.5,315,389,653,33,0.188,3.5
5291.5,289,448,715,34,0.188,3.6
5292.5,448,418,845,35,0.188,4
5293.5,293,451,724,35,0.188,4.3
5294.5,466,337,734,35,0.188,4.7
5295.5,562,214,622,35,0.188,5
5296.5,499,179,459,35,0.188,5.3
5297.5,473,106,280,34,0.188,5.3
5298.5,53,56,64,33,0.188,5.1
5299.5,0,0,0,31,0.188,4.6
5300.5,0,0,0,31,0.188,4.2
5301.5,0,0,0,31,0.188,3.7
5302.5,0,0,0,30,0.188,3.1
5303.5,0,0,0,29,0.188,2.7
5304.5,0,0,0,28,0.188,2.4
5305.5,0,0,0,28,0.188,2.2
5306.5,0,0,0,27,0.188,2
5307.5,0,0,0,27,0.188,1.8
5308.5,0,0,0,27,0.188,1.7
5309.5,0,0,0,27,0.188,1.6
5310.5,21,45,48,28,0.188,1.7
5311.5,0,108,108,29,0.188,1.7
5312.5,24,199,212,30,0.188,1.8
5313.5,49,300,335,31,0.188,1.9
5314.5,395,355,686,32,0.188,1.9
5315.5,812,154,902,33,0.188,1.6
5316.5,824,154,938,33,0.188,1.4
5317.5,820,151,911,33,0.188,1.2
5318.5,774,159,817,34,0.188,1.1
5319.5,733,145,675,34,0.188,1.1
5320.5,659,126,494,34,0.188,1.1
5321.5,529,97,290,33,0.188,1
5322.5,0,42,42,32,0.188,0.8
5323.5,0,0,0,31,0.188,1
5324.5,0,0,0,30,0.188,1.4
5325.5,0,0,0,29,0.188,1.6
5326.5,0,0,0,29,0.188,1.2
5327.5,0,0,0,28,0.188,0.9
5328.5,0,0,0,28,0.188,0.6
5329.5,0,0,0,27,0.188,0.2
5330.5,0,0,0,26,0.188,0.1
5331.5,0,0,0,26,0.188,0.2
5332.5,0,0,0,26,0.188,0.3
5333.5,0,0,0,26,0.188,0.3
5334.5,277,42,80,27,0.188,0.4
5335.5,561,81,273,28,0.188,0.8
5336.5,702,102,480,29,0.188,0.8
5337.5,779,117,667,30,0.188,0.3
5338.5,524,313,752,31,0.188,0.5
5339.5,848,131,912,32,0.188,1.1
5340.5,856,133,947,33,0.188,1.8
5341.5,73,441,510,33,0.188,2.5
5342.5,820,131,826,33,0.188,3
5343.5,773,124,682,33,0.188,3.7
5344.5,530,164,458,33,0.188,4.4
5345.5,548,91,290,32,0.188,5.1
5346.5,263,52,93,31,0.188,5.6
5347.5,0,0,0,30,0.188,5.3
5348.5,0,0,0,29,0.188,4.2
5349.5,0,0,0,28,0.188,2.6
5350.5,0,0,0,28,0.188,1.1
5351.5,0,0,0,28,0.188,0.3
5352.5,0,0,0,27,0.188,0.3
5353.5,0,0,0,27,0.188,0.5
5354.5,0,0,0,26,0.188,0.6
5355.5,0,0,0,26,0.188,0.6
5356.5,0,0,0,25,0.188,0.7
5357.5,0,0,0,24,0.188,1
5358.5,163,45,67,25,0.188,1.6
5359.5,348,114,233,27,0.188,1.8
5360.5,408,195,414,28,0.188,1.6
5361.5,406,283,569,30,0.188,1.3
5362.5,495,321,734,32,0.188,1
5363.5,854,129,914,33,0.188,1.1
5364.5,627,288,882,34,0.188,1.6
5365.5,855,130,919,34,0.188,2.2
5366.5,847,117,832,35,0.188,2.7
5367.5,806,109,688,34,0.188,3.2
5368.5,735,97,503,34,0.188,3.8
5369.5,456,106,269,33,0.187,4.3
5370.5,100,52,67,32,0.187,4.5
5371.5,0,0,0,30,0.187,4.5
5372.5,0,0,0,29,0.187,3.8
5373.5,0,0,0,29,0.187,2.5
5374.5,0,0,0,28,0.187,1.1
5375.5,0,0,0,28,0.187,0.3
5376.5,0,0,0,27,0.187,0.2
5377.5,0,0,0,27,0.187,0.4
5378.5,0,0,0,26,0.187,0.5
5379.5,0,0,0,25,0.187,0.6
5380.5,0,0,0,24,0.187,0.8
5381.5,0,0,0,25,0.187,1.1
5382.5,182,44,68,27,0.187,1.7
5383.5,380,111,239,29,0.187,1.9
5384.5,507,166,437,32,0.187,1.4
5385.5,330,304,536,33,0.187,0.7
5386.5,522,312,748,34,0.187,0.9
5387.5,842,141,912,35,0.187,1.7
5388.5,851,142,948,36,0.187,2.5
5389.5,850,137,920,36,0.187,3.2
5390.5,517,321,757,36,0.187,3.8
5391.5,764,133,680,36,0.187,4.5
5392.5,535,163,458,35,0.187,5.2
5393.5,556,90,288,34,0.187,5.8
5394.5,87,53,65,32,0.187,5.8
5395.5,0,0,0,32,0.187,5.5
5396.5,0,0,0,31,0.187,4.8
5397.5,0,0,0,30,0.187,3.7
5398.5,0,0,0,28,0.187,2.4
5399.5,0,0,0,27,0.187,1.3
5400.5,0,0,0,27,0.187,0.7
5401.5,0,0,0,26,0.187,0.3
5402.5,0,0,0,26,0.187,0.1
5403.5,0,0,0,26,0.187,0.2
5404.5,0,0,0,25,0.187,0.4
5405.5,0,0,0,25,0.187,0.6
5406.5,186,47,70,27,0.187,1.3
5407.5,474,100,259,28,0.187,2
5408.5,627,130,465,30,0.187,2
5409.5,709,153,650,32,0.187,1.4
5410.5,755,170,797,33,0.187,0.7
5411.5,778,180,892,34,0.187,0.6
5412.5,792,180,928,35,0.187,1.1
5413.5,791,173,901,35,0.187,1.7
5414.5,775,160,812,36,0.187,2.2
5415.5,728,148,668,36,0.187,2.8
5416.5,489,178,445,35,0.187,3.5
5417.5,409,111,255,34,0.187,4.3
5418.5,0,17,17,32,0.187,4.7
5419.5,0,0,0,30,0.187,4.6
5420.5,0,0,0,29,0.187,3.9
5421.5,0,0,0,28,0.187,2.5
5422.5,0,0,0,27,0.187,1.2
5423.5,0,0,0,26,0.187,0.3
5424.5,0,0,0,25,0.187,0.4
5425.5,0,0,0,25,0.187,0.8
5426.5,0,0,0,25,0.187,0.9
5427.5,0,0,0,25,0.187,0.8
5428.5,0,0,0,25,0.187,0.7
5429.5,0,0,0,25,0.187,0.9
5430.5,0,30,30,26,0.187,1.5
5431.5,24,121,129,27,0.187,2.1
5432.5,441,184,419,28,0.187,2.3
5433.5,354,296,544,30,0.187,2.2
5434.5,28,322,346,31,0.187,1.9
5435.5,92,447,532,31,0.187,1.5
5436.5,138,480,611,31,0.187,1.1
5437.5,242,457,680,31,0.187,1
5438.5,315,364,628,31,0.187,1.1
5439.5,767,126,671,32,0.187,1.4
5440.5,700,107,488,32,0.187,1.8
5441.5,389,113,249,31,0.187,2.2
5442.5,201,47,75,29,0.187,2
5443.5,0,0,0,28,0.187,1.9
5444.5,0,0,0,28,0.187,1.7
5445.5,0,0,0,27,0.187,1.2
5446.5,0,0,0,27,0.187,1
5447.5,0,0,0,26,0.187,1.3
5448.5,0,0,0,26,0.187,1.5
5449.5,0,0,0,25,0.187,1.5
5450.5,0,0,0,25,0.187,1.4
5451.5,0,0,0,24,0.187,1.3
5452.5,0,0,0,24,0.187,1.2
5453.5,0,0,0,24,0.187,1.2
5454.5,5,40,40,26,0.187,1.6
5455.5,142,131,178,28,0.187,1.8
5456.5,215,227,341,30,0.187,1.3
5457.5,370,284,542,32,0.187,0.7
5458.5,824,135,817,33,0.187,0.8
5459.5,814,164,906,34,0.187,1.5
5460.5,474,405,852,35,0.187,2.2
5461.5,842,147,918,36,0.187,2.8
5462.5,828,135,827,36,0.187,3.3
5463.5,598,203,627,36,0.187,3.8
5464.5,572,148,458,35,0.187,4.2
5465.5,579,79,280,34,0.187,4.5
5466.5,272,41,79,31,0.187,4.3
5467.5,0,0,0,29,0.187,3.8
5468.5,0,0,0,28,0.187,2.7
5469.5,0,0,0,27,0.187,1.3
5470.5,0,0,0,26,0.187,0.6
5471.5,0,0,0,26,0.187,0.7
5472.5,0,0,0,25,0.187,1.2
5473.5,0,0,0,24,0.187,1.6
5474.5,0,0,0,24,0.187,1.6
5475.5,0,0,0,24,0.187,1.5
5476.5,0,0,0,23,0.187,1.4
5477.5,0,0,0,24,0.187,1.4
5478.5,305,37,73,26,0.187,1.5
5479.5,605,71,271,29,0.187,1.6
5480.5,746,89,483,31,0.187,1.4
5481.5,824,100,675,33,0.187,0.7
5482.5,870,107,827,34,0.187,0.4
5483.5,890,114,924,35,0.187,0.7
5484.5,903,114,962,36,0.187,1
5485.5,902,110,934,37,0.187,1.2
5486.5,878,109,841,37,0.187,1.5
5487.5,844,99,695,37,0.187,1.8
5488.5,778,87,505,36,0.187,2.1
5489.5,652,68,292,34,0.187,2.2
5490.5,375,38,87,32,0.187,2.1
5491.5,0,0,0,31,0.187,2.5
5492.5,0,0,0,31,0.187,2.5
5493.5,0,0,0,30,0.187,1.7
5494.5,0,0,0,29,0.187,1
5495.5,0,0,0,28,0.187,0.9
5496.5,0,0,0,28,0.187,0.9
5497.5,0,0,0,27,0.187,1.1
5498.5,0,0,0,26,0.187,1.2
5499.5,0,0,0,24,0.187,1.2
5500.5,0,0,0,23,0.187,1.2
5501.5,0,0,0,23,0.187,1.3
5502.5,245,37,67,26,0.187,2.1
5503.5,403,102,234,29,0.187,2.9
5504.5,760,88,488,32,0.187,2.9
5505.5,833,101,680,35,0.187,2.6
5506.5,876,109,832,36,0.187,2
5507.5,901,112,930,37,0.187,1.4
5508.5,910,113,966,38,0.187,1
5509.5,907,110,936,39,0.187,0.8
5510.5,878,111,840,39,0.187,0.8
5511.5,839,102,692,38,0.187,0.8
5512.5,766,90,500,37,0.187,0.8
5513.5,626,73,286,35,0.187,0.6
5514.5,334,39,82,33,0.187,0.3
5515.5,0,0,0,31,0.187,0.2
5516.5,0,0,0,31,0.187,0.5
5517.5,0,0,0,30,0.187,1.3
5518.5,0,0,0,30,0.187,2
5519.5,0,0,0,29,0.187,2.5
5520.5,0,0,0,28,0.187,3.2
5521.5,0,0,0,28,0.187,3.4
5522.5,0,0,0,27,0.187,3
5523.5,0,0,0,26,0.187,2.7
5524.5,0,0,0,25,0.187,2.4
5525.5,0,0,0,25,0.187,2.4
5526.5,170,39,59,27,0.187,2.9
5527.5,354,108,224,31,0.187,3.4
5528.5,748,94,485,34,0.187,3.5
5529.5,824,107,679,37,0.187,3.4
5530.5,869,116,832,38,0.187,2.9
5531.5,893,121,930,39,0.187,2.1
5532.5,903,122,967,40,0.187,1.5
5533.5,901,119,938,40,0.187,0.9
5534.5,869,122,842,40,0.187,0.5
5535.5,833,111,694,39,0.187,0.3
5536.5,764,96,503,38,0.187,0.6
5537.5,633,75,287,36,0.187,0.7
5538.5,340,39,81,34,0.187,0.7
5539.5,0,0,0,33,0.187,0.7
5540.5,0,0,0,33,0.187,0.9
5541.5,0,0,0,32,0.187,1.1
5542.5,0,0,0,30,0.187,1.4
5543.5,0,0,0,28,0.187,1.8
5544.5,0,0,0,26,0.187,2
5545.5,0,0,0,25,0.187,2.1
5546.5,0,0,0,25,0.187,1.9
5547.5,0,0,0,25,0.187,1.6
5548.5,0,0,0,25,0.187,1.4
5549.5,0,0,0,25,0.187,1.5
5550.5,261,37,67,27,0.187,2.2
5551.5,565,79,263,30,0.187,2.6
5552.5,711,103,474,33,0.187,2.5
5553.5,791,118,664,34,0.187,1.9
5554.5,836,127,814,35,0.187,0.9
5555.5,539,354,842,36,0.187,0.6
5556.5,526,381,871,36,0.187,1
5557.5,496,373,823,35,0.187,1.2
5558.5,475,320,713,35,0.187,1.5
5559.5,325,303,530,34,0.187,2
5560.5,292,216,371,34,0.187,2.5
5561.5,571,76,266,33,0.187,2.7
5562.5,142,41,58,31,0.187,2.7
5563.5,0,0,0,31,0.187,3.3
5564.5,0,0,0,30,0.187,3.6
5565.5,0,0,0,30,0.187,2.9
5566.5,0,0,0,29,0.187,1.8
5567.5,0,0,0,29,0.187,1
5568.5,0,0,0,28,0.187,0.7
5569.5,0,0,0,28,0.187,0.7
5570.5,0,0,0,27,0.187,1.1
5571.5,0,0,0,27,0.187,1.8
5572.5,0,0,0,27,0.187,2.2
5573.5,0,0,0,27,0.187,2.2
5574.5,247,37,64,29,0.187,2.2
5575.5,546,80,256,31,0.187,1.9
5576.5,689,106,464,34,0.187,1.2
5577.5,768,123,653,35,0.187,0.7
5578.5,814,135,802,36,0.187,0.9
5579.5,849,134,900,36,0.187,1.1
5580.5,854,138,933,37,0.187,1.3
5581.5,844,138,901,37,0.187,1.7
5582.5,815,135,806,37,0.187,2.2
5583.5,544,225,603,36,0.187,3
5584.5,354,202,388,35,0.187,3.9
5585.5,0,97,97,33,0.187,4.8
5586.5,0,32,32,31,0.187,5.6
5587.5,0,0,0,30,0.187,6
5588.5,0,0,0,29,0.187,5.6
5589.5,0,0,0,28,0.187,4.8
5590.5,0,0,0,27,0.187,4
5591.5,0,0,0,27,0.187,3.5
5592.5,0,0,0,26,0.187,3.3
5593.5,0,0,0,26,0.187,3.4
5594.5,0,0,0,25,0.187,3.4
5595.5,0,0,0,25,0.187,3
5596.5,0,0,0,25,0.187,2.5
5597.5,0,0,0,25,0.187,2.3
5598.5,38,37,41,27,0.187,2.7
5599.5,0,93,93,30,0.187,3.3
5600.5,0,78,78,31,0.187,3.6
5601.5,5,183,186,32,0.187,3.9
5602.5,335,372,646,32,0.187,4.4
5603.5,14,261,273,32,0.187,5.1
5604.5,86,454,534,32,0.187,5.9
5605.5,23,334,355,32,0.187,6.5
